Date,EEM,GLD,IWM,LQD,QQQ,SPY,TLT,VNQ,EEM_vol20,GLD_vol20,IWM_vol20,LQD_vol20,QQQ_vol20,SPY_vol20,TLT_vol20,VNQ_vol20,EEM_mom50,GLD_mom50,IWM_mom50,LQD_mom50,QQQ_mom50,SPY_mom50,TLT_mom50,VNQ_mom50,market_price,market_return,ma50,ma200,drawdown,regime
2005-10-31,0.017767026193343416,-0.017518065391236633,0.01135293010295153,-0.0002795197695493027,0.01425062748013891,0.0027503979304476095,0.0018953338633736537,0.0051227122381317745,0.022842106810805646,0.00915133513652003,0.014916642329031497,0.002488053558546924,0.01088969395213594,0.009904854051904676,0.004948378836885273,0.014154425702424379,0.03880847471668347,0.06422025572821433,-0.017430412438047438,-0.02225511986166373,0.001288064925285548,-0.014931813181281672,-0.03552370898185164,0.0039988993075066315,43.42792510986328,0.002691283450253243,43.778663597106934,42.605157564282415,-0.026572026625012346,bull
2005-11-01,0.017456861658498118,-0.014544964457705811,0.005004295780768485,-0.00035624449105651004,-0.0007724648750480818,0.0029925945400274176,-0.001152864437609079,-0.022391330681681393,0.023267952597671678,0.00970658292774576,0.014677803224949817,0.002447746332849316,0.010806409234460464,0.00963470318729637,0.00485691720724368,0.014511803247926577,0.04414023088175112,0.04645306050013742,-0.01808126018647982,-0.022161611706253304,0.0,-0.011979488151296014,-0.035605536609149446,-0.021210967394364233,43.36321043968201,-0.0014912740054557599,43.77251439094543,42.61354914486408,-0.02802367445788989,sideways
2005-11-02,0.015332794852544225,0.008708993064364326,0.019925173835567064,-0.0019669988992692387,0.013045189868651072,0.010403154996229756,-0.004715377059790426,0.009189126954415195,0.022561495431553547,0.009929191057515172,0.014206412607113767,0.002410404933408799,0.010743562890697028,0.009414435552818623,0.004755912422810731,0.01430553457593546,0.07035819433992474,0.054159114202155134,0.0018331190506089001,-0.024876756798254074,0.01600717233538318,0.00023084327165801,-0.044528738629326936,-0.016320015715934444,43.72167682647705,0.008232620438871172,43.773512930870055,42.62504439294338,-0.020021762294133105,bull
2005-11-03,0.0010951482382662477,-0.0036920876637241665,0.003511341825360616,-0.0034770797831432726,0.014882636912229498,0.004261843575652606,-0.006775341103737785,-0.00293831022200352,0.02094236324102142,0.008950010796726578,0.014019965710663922,0.00246305003555212,0.010655025916533658,0.009381653481928588,0.004878848037198085,0.014315789798314384,0.08567667583680172,0.054370243716185485,0.009365443204544022,-0.027909940400260402,0.03740268499366861,0.013540782509003702,-0.05188651268143085,-0.022651019798288652,43.763471603393555,0.0009554714336373356,43.778876166343686,42.637770944833754,-0.01908542108241884,bull
2005-11-04,-0.002069396895706331,-0.009839387913189087,-0.002135567611299174,0.00075274123315118,0.003499361162243956,-0.0013091020273410172,-0.0015875840971918819,-0.005728649896669157,0.020267735877215982,0.009076633472042501,0.013934254062695097,0.00242065473027651,0.010659193492936593,0.009384055826321694,0.004697795682744163,0.014183503605917337,0.07140982715929622,0.04070429448730439,0.0016822203840280991,-0.02902130774922529,0.03861082891221734,0.008551901190266165,-0.056396669248897524,-0.029370102195133252,43.668296337127686,-0.0021771332343210165,43.77919903755188,42.65001688063145,-0.021221002812210288,sideways
2005-11-07,0.0007310143728410346,0.00569681951966618,0.0036584900001306545,0.001033622114373113,0.0012463488709474595,0.0009819189750490803,0.0033987911450385003,0.004689778635276532,0.020246906209699097,0.009228340707829043,0.013634047193437032,0.0024624046867439456,0.01050801589074887,0.009113759568547703,0.0048372379967618175,0.013894850907501732,0.07359478058510249,0.049529920137157735,0.022031632608384033,-0.029593190077233822,0.04342117322944139,0.01648125478328666,-0.052882973341516704,-0.012601278920304049,43.78100919723511,0.002577788853402162,43.78647417068481,42.66334830403328,-0.018697917223315486,bull
2005-11-08,-0.009419814461329364,0.0030540902705580722,-0.0036584900001305526,0.005995596491941619,0.0002502410308383521,0.0,0.009679511115681567,-0.0027766061509159256,0.020353057999008852,0.009279092418748823,0.013192881623010085,0.002897651863256073,0.010374264263019909,0.00909501808552348,0.005456492736774083,0.013868172941135171,0.05197805309199666,0.05370668278581303,0.0047471891209212025,-0.023845436266298536,0.035604564678321626,0.008713404366421429,-0.04488352805880147,-0.015505450579821778,43.83928656578064,0.0013302255289491642,43.790494470596315,42.67754212260246,-0.017392564141194944,bull
2005-11-09,0.014883765290967695,0.014058877980764004,0.0033539996710918356,-0.0053382831293552445,0.00049740183682153,0.0013081811868154139,-0.01035800050958425,0.01123125951411841,0.01920647639820976,0.009598933143523105,0.012607710974785713,0.0029805571158960337,0.009800553371936378,0.008819736522405076,0.0055077170351232945,0.013300788326048384,0.07905400069670376,0.08253901860722657,0.012614685174709983,-0.03061504654922076,0.03987605612295364,0.015373545776498965,-0.06068460796699238,-0.0074075501616716055,43.93289661407471,0.0021330239352580324,43.7990096950531,42.69100613832474,-0.015296638961545761,bull
2005-11-10,0.0015729980721598913,-0.001719730223224147,0.005313007640130662,0.005244130371515828,0.010896335299187928,0.007732101698049458,0.012148695571247207,0.023434498226404414,0.019100853836608284,0.009557981825783872,0.012615327643484376,0.003238640518780366,0.00989912612877862,0.00888515498265778,0.006208974481888594,0.014102642840658531,0.05875562378557375,0.070967693734316,-0.004178116099092133,-0.03230682730513312,0.04155938170393725,0.010483206189140448,-0.057127010368083875,-0.0012171922033928917,44.26318168640137,0.007489825459437447,43.80317539691925,42.70622828185558,-0.007921382658046205,bull
2005-11-11,0.002173977208101535,0.0068610839264361964,0.005736778360643917,0.0008410611011120081,0.002705687662813302,0.0033991879596648807,0.000558194465761296,0.004020198368494746,0.0190383838362319,0.009645004610944469,0.012235201647744363,0.0032186334059153936,0.009860184438207697,0.008686195848908103,0.006204459334263572,0.013339536264142178,0.046591002309570584,0.05834459396508351,0.0015511112766459778,-0.028749452982671952,0.045991533379418525,0.01466876093732794,-0.050885891263196426,-0.006088529363281414,44.41307830810547,0.0033807642425262474,43.808514943122866,42.72178530395031,-0.004567398742761686,bull
2005-11-14,-0.0026577374743052876,-0.003853575924959696,-0.0036191669471512524,-0.005051788399595257,0.0,-0.0005656546831321387,-0.007514846890740689,-0.0008361118860186062,0.018984795057731936,0.009395917730519588,0.012316279512777518,0.0033798538164144945,0.009888923342231935,0.008697194458705473,0.006417087973463693,0.01333510512775775,0.034668020658267906,0.05355929789570091,0.003362361353289156,-0.03390305912184999,0.05003745180241115,0.01591944349842289,-0.05878404048810215,-0.004302783624815065,44.27899956703186,-0.0030234683057231257,43.812125420570375,42.73587449073791,-0.007577057663146314,sideways
2005-11-15,-0.005701543845217699,0.0008576526265601306,-0.014610164454908097,0.0026227144219071533,-0.004677718040191707,-0.0036444107943853755,0.006508832242319076,-0.0005021844827512087,0.01792337283941016,0.00933117008076263,0.01238882316883414,0.0034280430243376547,0.009770323034534305,0.008277827201316897,0.006601727945868887,0.01306366066935649,0.016068944240385186,0.05398688423165132,-0.025766542079235122,-0.029359293534683806,0.029994555612364193,0.0005220842164777029,-0.04591957778351852,-0.025662736809141218,44.17278456687927,-0.0024016485873263197,43.80724190711975,42.7488373953104,-0.009960508820639924,sideways
2005-11-16,0.008479948587568443,0.02371985302617489,0.000306454040961351,0.004201157559869182,0.0061508364770855185,0.0020264121295224206,0.010459697844506132,-0.005707749815663134,0.01757597722102302,0.010189751641136217,0.011563132628008736,0.0035663383421516547,0.009001214881399449,0.007568806246403363,0.007026157290962802,0.013023652414579062,0.023457022464470345,0.07782532834964484,-0.028361375669807343,-0.021747307402818716,0.03450899285040809,0.0008525771006868688,-0.02672121764316515,-0.029173195876897817,44.45078635215759,0.006273786854895637,43.80856117725372,42.76252721965313,-0.0037492120750510782,bull
2005-11-17,0.014608972904651617,0.014544215969487923,0.017169731363422876,0.001675039663707691,0.013157961385697615,0.00926932423101579,0.0024325551747706913,0.016363780783882422,0.014371065129048772,0.010336864309868398,0.011054600742248205,0.0035466406922878757,0.008827862140686074,0.006238520777736216,0.007022312094308396,0.012709947215111617,0.040187981154436336,0.08699554262017717,-0.005926636538842622,-0.020373185608502653,0.04847733631543982,0.01352669810569851,-0.02539171210576352,-0.006736650443296743,44.91188406944275,0.010319785818106685,43.82019711017609,42.779293079376224,0.0,bull
2005-11-18,0.00273047506923046,-0.0004126358227933849,0.007653644974851172,-0.001954818472694961,0.0033833964642586926,0.003923875104797154,-0.00464881519931763,0.003636971810685539,0.01353219994761148,0.010132556771785206,0.010954028489393478,0.0033452473880250305,0.008808796444313713,0.006238717510605597,0.006764522781923805,0.012627794211192036,0.02790611716873026,0.08073146564598854,-0.004383601654295521,-0.02272815196850908,0.04618875793338062,0.008528888136273727,-0.03300781029284605,-0.008118488487581343,44.99365186691284,0.0018189718611570452,43.828319153785706,42.7945398581028,0.0,bull
2005-11-21,0.0005928568368615545,0.010877533415953692,0.010114606606097804,0.003256176229898499,0.0024092307571500606,0.005021895610312871,0.002990780020659146,0.00493848813225121,0.012502958062237415,0.01024943727336951,0.010195584482457422,0.003335119360336535,0.008338835738967154,0.005537650688106263,0.006578705405408143,0.011986789780129072,0.030022136093070584,0.09133442514066537,0.0012807301503130475,-0.017053793425719777,0.04580922924957198,0.01564437460681556,-0.023358275216438296,-0.00013342870740151724,45.2438862323761,0.005546139936015615,43.84236249923706,42.811066842079164,0.0,bull
2005-11-22,-0.0004741746473625064,0.006713442196576113,0.005313741750507458,0.0018563651826621207,0.003604551258797913,0.0042851158880362564,0.001326262803877367,0.012726422489296677,0.011316966030344856,0.00993159772172862,0.009876409887659329,0.003147995130057453,0.008184070561834653,0.005454753042572282,0.006255675806057001,0.012101980578660673,0.041224273511154985,0.10682222115877926,0.01440820719680036,-0.016919728960853142,0.05223336100617937,0.025696973087443675,-0.02716852675948822,0.020457260137791033,45.44089436531067,0.004344906423462231,43.86369786739349,42.828085457086566,0.0,bull
2005-11-23,0.010494730310394265,-0.003452794469951524,0.0011770231285199106,-0.0009273941795728131,0.0023943753970814604,0.005762977701734214,-0.0038727371097602246,0.004367951746058762,0.011404599562033647,0.009951361117683114,0.00969656765911215,0.0030664332729512635,0.007943293746689842,0.005329636459351734,0.00606910651638517,0.011684679656313594,0.05598895305382756,0.09319400637740016,0.027379684606109622,-0.015427248124932347,0.06687057604341917,0.035393266923319455,-0.027197661349238178,0.02576302634955674,45.51063871383667,0.0015336599578998635,43.88959943294525,42.84653574883938,0.0,bull
2005-11-25,-0.0007041489562345018,0.005478285871055113,-0.0007355690697401991,0.0012971904211380553,0.002150846943424183,0.0007866941217534546,0.0036519492010101706,0.0033837664532010256,0.00934408045283801,0.009954054562299544,0.007876955565647152,0.003071766102499736,0.005616692991227636,0.0042791173492093505,0.006070959292784113,0.011159963123779105,0.049137847337675566,0.0880669344177758,0.03019302705914395,-0.010650398089284474,0.06971382544761306,0.036712285475790196,-0.015528492160448049,0.02873455138884906,45.59668564796448,0.001888914207834646,43.9177995967865,42.865246341228485,0.0,bull
2005-11-28,-0.006358722555395944,0.006454308610487604,-0.013331375701111866,0.003331361952845688,-0.008390338848141334,-0.007104651300104375,0.0049596891551369525,-0.010999444346470428,0.00839388383873722,0.009989314190439073,0.00848557336529985,0.0031345519433570233,0.0062989329647465606,0.004160481288222106,0.006141479856236284,0.009989171440177927,0.02668299619396075,0.08555220449041978,0.004856751895990774,-0.004632764820311941,0.054314737274434144,0.022104574978766278,-0.0040811190317503465,0.015321697117251176,45.43521523475647,-0.003547560382389067,43.938603477478026,42.881709077358245,-0.0035475603823890145,sideways
2005-11-29,-0.008899218335773383,0.0012054965904707295,0.0014902446668618363,-0.004628552373983688,-0.00482587571621752,-0.0011095620693601055,-0.009499721597904291,0.0006504336784412187,0.008212376897338449,0.008812778391713103,0.008262848747432806,0.0033453012400161864,0.006112047822843571,0.004242544846437491,0.006565006033638286,0.009978865161575222,0.019069900512557858,0.07675674026076851,0.01118953864122374,-0.011932940885080123,0.05755946181235161,0.02437234962477275,-0.015635631953915485,0.024007277960365503,45.31621694564819,-0.002622511941702293,43.95790083408356,42.89704260647297,-0.006160768804624572,sideways
2005-11-30,0.0023805612192567714,-0.01415596498702683,0.004308518330876927,-0.0018579299133246667,-0.002422457794557556,-0.005407668043672862,-0.0011109115965490972,-0.006032604696476537,0.007441682263595845,0.008771104341318739,0.008253572550786339,0.003380317052479903,0.006177574878247289,0.004584982606589086,0.006564490606106667,0.008389017548898392,0.018776418468112288,0.062080877358925646,0.03040378305493907,-0.012240376008394227,0.059336600017420915,0.027529406645433463,-0.019278001757302654,0.025781799292568408,45.15557074546814,-0.003551303077249812,43.97823254108429,42.91131503462791,-0.009690193124660351,sideways
2005-12-01,0.025822878030944543,0.0215581982756461,0.01617694686770501,-0.002026932988925348,0.018499822669082996,0.01015492905729369,-0.0015633351720923507,0.014449603312094496,0.008698834654636434,0.009599900779339922,0.007871937869594716,0.0033825006131446775,0.0067393585200512226,0.004561316492805352,0.006472366636560652,0.008666039719589893,0.03564093869828033,0.06608577783466418,0.0643914864223114,-0.0186218009953677,0.09116963214788343,0.04780401624198749,-0.02982629648968449,0.0641835778284301,45.67200303077698,0.01137182970280807,44.01100788593292,42.92836245238781,0.0,bull
2005-12-02,-0.0011593308564920453,0.002985404328326618,0.003931158833807229,0.000280572233574058,0.0023770465382706436,0.0012620692509034022,0.0003354602080675087,-0.005009401714620403,0.008732052207527827,0.009425596403775221,0.007875729186236491,0.003261382159320929,0.006160572700660897,0.004531859473962433,0.006239372847587383,0.00875788659034608,0.04484828676147168,0.08541844332047832,0.06315301801541162,-0.01781168230819208,0.08980316729132598,0.045409474290761365,-0.028564268308251206,0.05315087198932389,45.725473165512085,0.0011700572720514725,44.04524179935456,42.946775209307674,0.0,bull
2005-12-05,0.008088034819783053,0.009099945909995211,-0.007145782893643017,-0.0026213140821248595,-0.007389043791861334,-0.002130842294866444,-0.004480269083045998,-0.003732393380648824,0.00875675003088438,0.008838928912298264,0.008103336514409205,0.003335678714876183,0.006549939243108164,0.004565500324465583,0.006333252745789195,0.008660223016393574,0.054227728125971764,0.09723422901240553,0.04832790790793995,-0.017529706993041128,0.07870951600508924,0.0423249853889931,-0.025596907307017136,0.0483431842150841,45.64496850967407,-0.0017621601733343556,44.07805565834045,42.965158004760745,-0.001762160173334193,sideways
2005-12-06,0.009163757026355036,0.002163876369716232,0.0030685662453409823,0.0020596120143910753,0.003343481911868281,0.0018944132155464218,0.01016248650372598,-0.0032573931363752235,0.008851387567845946,0.008869586660995856,0.008098552954136081,0.0033543978096809103,0.006552324198037313,0.004561477632912345,0.0066534968741977,0.008780136154148322,0.05459359053291779,0.09276357575979,0.04449842676325355,-0.012357692278588295,0.08204299589202924,0.04309908464215684,-0.011158869017824147,0.03669938525280947,45.79789471626282,0.003344741049502267,44.11214502811432,42.98596236586571,0.0,bull
2005-12-07,-0.009508933960059241,0.008414105193713344,-0.006146283935352019,-0.0012157606672869457,-0.0019084296769998645,-0.005851944672689833,-0.0037849853989221378,-0.005234118838942537,0.0088581377566099,0.00887906675252248,0.008210005533093746,0.0031006845599195116,0.006603809627543596,0.004863615263656089,0.006417593569064,0.008882094582217032,0.05156766264493995,0.10962161502322632,0.04159030432787891,-0.014457510626527004,0.08249417734985331,0.037268592660193445,-0.016282715786732238,0.033909992651419696,45.670302391052246,-0.002789874776243429,44.14532487392425,43.00553119778633,-0.002789874776243595,sideways
2005-12-08,-0.007510803249624631,0.011238285771298415,0.0026384349750242443,0.0020569993600265384,-0.007192826497232961,-0.0006350419412484666,0.006447056184490355,0.007515091325848886,0.008728130683507373,0.008758720904596054,0.00820524349875098,0.002855272889682101,0.006918297898206638,0.0048880620386230755,0.00601777390305531,0.008736189166168803,0.03195703225993651,0.1089744096572487,0.04578163028815174,-0.014495304841486867,0.07445723259427361,0.03558813720845544,-0.01652470819867191,0.05187447243899035,45.77808594703674,0.0023572554498318163,44.17825600147248,43.02479746937752,-0.000439195773932366,bull
2005-12-09,0.01015455375183077,0.009587800874615747,0.004966302334072417,-0.0017768057281763248,0.0038415548376429564,0.002615853374380496,-0.007897775326193191,0.0026007432922986067,0.00890702663680649,0.00863709966272125,0.0081981065728091,0.002655825062871814,0.006597876563719706,0.004671249616610696,0.005775994136189522,0.0072506023545059455,0.024464809533060627,0.11252660771676837,0.0395279362022567,-0.015886802239685083,0.06428447850037977,0.029919680606496968,-0.01983208975314854,0.035294227573993586,45.8934907913208,0.002517790341462553,44.20719965457916,43.04285807967186,0.0,bull
2005-12-12,0.00572397212784013,0.0030487798575956843,0.0030545820640972532,-0.002155924264473972,0.0035896778523650044,0.0009493976214269139,-0.0019006364907318306,0.0006492403342543973,0.008933719985901459,0.008659001545189341,0.008154259338126506,0.0026943500042462725,0.006610310822212074,0.00464251330500783,0.0057957380783502654,0.007232180535174073,0.03204479150773709,0.12548180973482959,0.037053555321331144,-0.014685915008672557,0.06107444373769133,0.027714710307880974,-0.018297878629350395,0.019685649909234382,45.951542377471924,0.0012641204837930949,44.23631021499634,43.06246466875076,0.0,bull
2005-12-13,0.013042611121284246,-0.0174651751961011,0.00014525493901403243,0.000844242246345447,0.004052416298869617,0.00677820277024118,0.0036859871817466736,0.00485500095698341,0.009120154218414169,0.009903479475826071,0.008065819496774313,0.0024313363095947015,0.006627070647443721,0.004793863903812031,0.005552147934702051,0.007247431114340885,0.0389838136014915,0.11266703065991135,0.03099276225582348,-0.010822826460127,0.06269033818902048,0.03841780855312393,-0.006907720266519424,0.027708563428079813,46.004761934280396,0.0011574967730325356,44.26816783905029,43.08167278528214,0.0,bull
2005-12-14,-0.0066697243432662975,-0.02549163624918632,-0.0011628488335049957,0.005143492753848564,-0.0033365789025833867,0.003919718568214218,0.01020452548160602,0.0019357838230145811,0.009174244939697143,0.012025957322668996,0.007114723187144304,0.0026206440728795085,0.006566636003599698,0.004668161358774822,0.0058107733806851,0.00722744568107146,0.04183398546656836,0.0839611980005237,0.04560680146945617,-0.007000691993179764,0.06615732430877452,0.05436397155938866,-1.4287815837454865e-05,0.047426664445209266,45.944194078445435,-0.0013174236494155195,44.30455543518067,43.10093476116657,-0.0013174236494155611,sideways
2005-12-15,-0.004092261623395294,-0.0021870332902152977,-0.010229480626437918,-0.0008404667413542316,0.0016694681450229762,-0.0028995068451255763,-0.0024312779887659367,-0.0076020524879868365,0.009245499660620458,0.011129910946611034,0.007666049371883944,0.002467902780847402,0.006481762291591326,0.004785209039001422,0.005393977866784706,0.007343934665775092,0.07007889180324933,0.08369286059174219,0.06209064510204909,-0.009201478227582105,0.08281723869996838,0.06528474156981545,-0.006789405409065474,0.055889143527980245,45.785232067108154,-0.0034658926179575076,44.346761393547055,43.11961238980293,-0.00477875021847185,sideways
2005-12-16,-0.0034223430090056244,-0.0029901651531156147,-0.003531223997811875,0.004191163375903389,-0.006926593322158373,-0.0032231103846767947,0.003313872058637428,0.0035654257912975905,0.008913876608542622,0.010818327423139843,0.006885271251918807,0.0026128448360304294,0.006118091047063829,0.00453677401034112,0.005416297638990349,0.006520497047761548,0.10507701815180437,0.06100404837886275,0.06784253840310761,-0.002843813069471457,0.08968091741790496,0.0656873808721985,0.0003207015226143195,0.061115945768209334,45.725807905197144,-0.001298732268403545,44.39094506263733,43.135829018354414,-0.006071276169763995,sideways
2005-12-19,-0.0022884525601541534,0.0025919876207500217,-0.01245934916429498,-0.0016747393772763004,-0.01600014598377966,-0.0051574944280252145,0.0009911316298956696,-0.013191593155619574,0.00896185106669251,0.010809276176182856,0.007330259829331939,0.0026013252621814834,0.007086897756571858,0.004675757840125986,0.005290752379331336,0.007232393420753364,0.07591824881408815,0.06038852562274766,0.045242273503097286,-0.006157492237995665,0.0698674588766639,0.05657045757768375,-0.002720148701992109,0.0581092455949761,45.48293471336365,-0.005325668546814844,44.42679145336151,43.15020397782326,-0.011364611112042455,sideways
2005-12-20,0.00855440596197712,-0.023777067739602628,-0.00029889633275029395,0.0008376409035517581,0.0007328651461518447,0.0009538800417132099,-0.0012119863192955398,0.0013105231060550103,0.009085179633244705,0.011988105753614225,0.006939569676243008,0.0025077553162421986,0.007060255761438625,0.004555427772555305,0.005273243772006133,0.007155786383001707,0.08878475446093992,0.03525442307997384,0.05680019769516598,-0.004685281010596065,0.07654892375759492,0.0665853139177186,-0.00327744169684685,0.07327361357587225,45.36959147453308,-0.0024951050320415344,44.46498550415039,43.1649125623703,-0.013831360245711077,sideways
2005-12-21,0.016110350382269635,0.006706620338919612,0.012020980176603508,0.0003722977947553845,0.0043862727395145825,0.001588073191327336,-0.0017665180293884616,0.006039571967680839,0.00957964114219511,0.011987906308218789,0.007380257989050172,0.0024750624670671923,0.0070869107396455844,0.004470126430987476,0.005288934034561411,0.006677347713940977,0.10169932479044985,0.04178095732722942,0.08464050046715155,-0.0026644997607256915,0.08669510036284578,0.06981376279387508,-0.002972484303412126,0.08453934150697284,45.574893951416016,0.0045149043324156585,44.51013151168823,43.18283555328846,-0.009378903181591847,bull
2005-12-22,0.00022315953650867297,0.015476149921333452,0.006508903592025157,9.26759204658482e-05,0.006543275738620777,0.005223212338129459,0.00792281042398843,0.005679874981919708,0.009427781465185123,0.012435611520640715,0.007523838626962712,0.00246468738495598,0.007237306059938142,0.004436000301042578,0.005464275589268819,0.006730678055024119,0.1367962053558076,0.07022414135925037,0.1073139722615779,0.0016692842947561015,0.1069588530326191,0.08392826208813275,0.014819190906530277,0.11071194525159034,45.86622405052185,0.0063719930638109976,44.570800380706785,43.20193389058113,-0.0030666724237998766,bull
